0,1
tt0120587,"Z (voice), Chip (voice), Queen (voice), Muffy (voice), Barbatus (voice), Mandible (voice), Azteca (voice), Drunk Scout (voice), Psychologist (voice), Foreman (voice)"
tt0120744,"King Louis / Phillippe, Aramis, Athos, Porthos (as Gerard Depardieu), D'Artagnan, Queen Anne, Christine (as Judith Godreche), Lieutenant Andre, Raoul, King's Advisor"
tt0120484,"Bobby Boucher, Mama Boucher, Coach Klein, Vicki Vallencourt, Red Beaulieu, Derek Wallace (as Larry Gilliard Jr.), Farmer Fran, Gee Grenouille, Lyle Robideaux, Casey Bugge"
tt0119314,"Tom Booker, Annie MacLean, Robert MacLean, Diane Booker, Grace MacLean, Frank Booker, Liz Hammond, Joe Booker, Judith (as Catherine Bosworth), Twin #1"
tt0326431,"nan, nan, nan"
tt0120632,"Seth, Dr. Maggie Rice, Cassiel, Nathaniel Messinger, Jordan Ferris, Anne, Teresa Messinger, Susan, Susan's Mother, Doctor"
tt0129290,"Patch Adams, Truman, Carin, Mitch, Dean Walcott, Dr. Eaton, Joletta, Judy, Dean Anderson, Adelane"
tt0120794,"Moses / God (voice), Rameses (voice), Tzipporah (voice), Miriam (voice), Aaron (voice), Jethro (voice), Seti (voice), The Queen (voice), Hotep (voice), Huy (voice)"
tt0120812,"Sang, Lee, Griffin / Juntao, Consul Han, First Caucasian, Dinner Guest, Soo Yung, Carter, Clive, Cop at Diner"
tt0120746,"Young Alejandro Murrieta (as Jose Maria de Tavira), Young Joaquín Murrieta, Boy Crying, Woman Crying, Undertaker, Fray Felipe, Don Rafael Montero, Don Luiz, Don Diego de la Vega / Zorro, Squad Leader"
tt0120660,"Robert Clayton Dean, Edward Lyle, Thomas Brian Reynolds, Rachel F. Banks, Carla Dean, Congressman Sam Albert, Christa Hawkins, Hicks, David Pratt, Bingham"
tt0120382,"Truman Burbank, Meryl Burbank / Hannah Gill, Marlon, Lauren / Sylvia, Truman's Mother, Truman's Father, Young Truman, Lawrence, Vivien, Ron"
tt0122151,"Martin Riggs, Roger Murtaugh, Leo Getz, Lorna Cole, Detective Lee Butters, Wah Sing Ku, Captain Ed Murphy, Benny 'Uncle Benny' Chan, Trish Murtaugh, Rianne Murtaugh Butters"
tt0138097,"Philip Henslowe, Hugh Fennyman, Lambert, Frees (as Tim McMullen), Will Shakespeare, Makepeace - the Preacher, Dr. Moth, Will Kempe, Richard Burbage, Rosaline"
tt0118998,"Dr. John Dolittle, Archer Dolittle, Dr. Mark Weller, Calloway, Dr. Gene 'Geno' Reiss, Lisa Dolittle, Dr. Fish, Maya Dolittle, Charisse Dolittle, Dr. Sam Litvack"
tt0120762,"Shan-Yu (voice), Yao (voice), Fa Li (voice), Grandmother Fa (voice), Chi Fu (voice), The Matchmaker (voice), The Emperor (voice), Mushu (voice), Grandmother Fa (singing voice), Fa Zhou (voice)"
tt0120647,"Spurgeon Tanner, Jenny Lerner, Leo Biederman, Robin Lerner, President Beck, Jason Lerner, Alan Rittenhouse, Oren Monash, Gus Partenza, Beth Stanley"
tt0120685,"Dr. Niko Tatopoulos, Philippe Roaché, Audrey Timmonds, Victor 'Animal' Palotti, Colonel Hicks, Mayor Ebert, Charles Caiman, Lucy Palotti, Dr. Elsie Chapman, Sergeant O'Neal"
tt0120815,"Captain Miller, Sergeant Horvath, Private Reiben, Private Jackson, Private Mellish, Private Caparzo, T-4 Medic Wade, Corporal Upham, Private Ryan, Captain Hamill"
tt0120591,"Harry S. Stamper, Dan Truman, A.J. Frost, Grace Stamper, Chick, Rockhound, Colonel Willie Sharp, Oscar, Bear, Lev Andropov"
tt0120383,"Raymond Lembecke, Marcus Weans, Curtis Freley, Gordon Jacobson, Addy Monroe, Donna Moreland, Frank Thompson, Robert Boylan, Eddie Grillo, Wayne"
tt0119467,"Young Nikki, Nikki's Mother (as Julie Sobotta), Nikki's Father, Nikki Davies, Paul Nathan, Al Fletcher, Zipper Doyle, Felicity, Young Boy, Hotel Regency Maid"
tt0118927,"Young Vusi, Interrogation Policeman (as Ron Smerczac), Heavy Policeman, Vusi Madlazi, Ernest Madlazi, Igqira (as Peter Kubheka), Vusi's Mother, Karen, Woman, Youth"
tt0120479,"Komodo, Ryan Jeffers, Elysia, Master Chung (as Chao-Li Chi), Yun, Yee, Lai / Mayor Keena (as Don W. Lewis), Chi, Tsun, Mudlap (as Michael John Anderson)"
tt0120389,"Lerigot, Warrior #1, Warrior #2 (as Gregg Collins), Rocky DeSantos, Tommy Oliver / Red Turbo Ranger, Adam Park / Green Turbo Ranger, Coach Daniels, Katherine 'Kat' Hillard / Pink Turbo Ranger, Tanya Sloan / Yellow Turbo Ranger, Justin Stewart / Blue Turbo Ranger"
tt0119709,"James Dunn, Marine Lieutenant, Bus Guard 1, Bus Guard 2, Cpt. Steve Braddock, Casey / Woodward, Sgt. Peyton, Omega 3, Stephen Barnes (as Simon Baker-Denny), Victoria Constantini"
tt0119572,"Darius Lovehall, Nina Mosley, Savon Garrison, Josie Nichols, Hollywood, Eddie Coles, Sheila Downes (as Bernadette L. Clarke), Marvin Cox, Troy Garrison, Publisher"
tt0120373,"Richard Rietti, Charles Tuttle, Billie Tyler, Elizabeth, Judge Paul Z. Graff, Benny Gibbs, Tiffany, Jacqueline, Whitfield, Dr. Stone"
tt0118760,"Danny Flynn, Prison Officer, Prison Officer, Prison Officer, Bride, Groom, Priest (as Father John Wall), Betty, Wedding Guest (as Carol Scanlan), Wedding Guest"
tt0119848,"Herb Sullivan, Charlie Gordon, Liz LaBreche, Vivian (as Gloria De Haven), Gil Godwyn, Mavis LaBreche, Mac Valor, Jonathan Devereaux, Cullen Carswell, Mrs. Ellen Carruthers"
tt0119142,"Brad Sexton, Caroline Sexton, Samuel Yoder, Phil Kleinman, Bob Lachman, IRS Insp. Derek Lester, IRS Insp. Frank Hall, Levinia Yoder, Henner Lapp, Rebecca Yoder"
tt0118749,"Maurice t.t. Rodriguez (as Luis Guzman), Jack Horner, Amber Waves, Hot Traxx Waiter, Reed Rothchild, Becky Barnett, Buck Swope, Rollergirl, Eddie Adams / Dirk Diggler, Little Bill"
tt0119051,"Charles Morse, Robert Green, Mickey Morse, Stephen, The Bear, Styles, Ginny, James, Mechanic, Jet Pilot"
tt0119896,"Kate, Nick, Sam, Rita, Darcy, Mr. Mercer, Sela, Mrs. Mercer, Jim Davenport, Mrs. Davenport (as Margaret Gibson)"
tt0119695,"Franklin Hatchett, James Russell, Grace Cipriani, Paula, Guy Cipriani, Ticket Customers, Car Wash Employe (as Victor Ferrerira), Car Wash Employe, Roland, News Cameraman"
tt0119707,"Liu Kang, Kitana, Raiden, Sonya Blade, Jax (as Lynn Red Williams), Shao Kahn, Shinnok (as Reiner Schoene), Sindel, Jade, Motaro"
tt0120885,"Stanley Motss, Conrad Brean, Winifred Ames, Sgt. William Schumann, Fad King, Johnny Dean, Liz Butsky, President, Amy Cain, John Levy"
tt0118655,"Austin Powers / Dr. Evil, Vanessa Kensington, Basil Exposition, Mrs. Kensington, Number Two, Scott Evil, Alotta Fagina, Frau Farbissina, Patty O'Brien, Commander Gilmour"
tt0119303,"Alex Pruitt, Petr Beaupre, Alice Ribbons, Burton Jernigan, Earl Unger, Karen Pruitt, Jack Pruitt, Mrs. Hess, Stan Pruitt, Molly Pruitt"
tt0120177,"Al Simmons / Spawn, Clown / Violator, Jason Wynn, Wanda Blake, Cogliostro, Terry Fitzgerald, Jessica Priest, Zack, Cyan, Glen, Zack's Dad"
tt0119174,"Nicholas Van Orton, Conrad, Christine, Jim Feingold, Samuel Sutherland, Ilsa, Elizabeth, Anson Baer, Nicholas' Father, Young Nicholas"
tt0119874,"Lt. Col. Thomas Devoe, Dr. Julia Kelly, Dusan Gavrich, General Aleksandr Kodoroff (as Alexander Baluev), Vlado Mirich, Terry Hamilton, Ken, General Garnett, Dietrich Schuhmacher, Mark Appleton"
tt0120053,"Simon Templar, Dr. Emma Russell, Ivan Tretiak, Ilya Tretiak (as Valery Nikolaev), Dr. Lev Botvin, Inspector Teal, Vereshagin, Tretiak's Aide, President Karpov (as Evgeny Lazarev), Frankie (as Irina Apeximova), General Sklarov (as Lev Prigunov)"
tt0120201,"Johnny Rico, Dizzy Flores, Carmen Ibanez, Ace Levy, Carl Jenkins, Sgt. Zim, Sugar Watkins, Zander Barcalow, Jean Rasczak, Biology Teacher"
tt0120461,"Mike Roark, Dr. Amy Barnes, Kelly Roark, Emmit Reese, Dr. Jaye Calder, Police Lieutenant Ed Fox, Norman Calder, Gator Harris, Stan Olber, Kevin"
tt0119008,"Lefty, Donnie, Sonny, Nicky, Paulie, Maggie, Tim Curley (as Zeljko Ivanek), Dean Blandford FBI, Sonny Red, Bruno"
tt0119345,"Julie James, Helen Shivers, Barry Cox, Ray Bronson, Benjamin Willis / Fisherman, Elsa Shivers (as Bridgette Wilson), Melissa Egan, Max, Officer, MC"
tt0119488,"Jack Vincennes, Bud White, Ed Exley, Dudley Smith, Lynn Bracken, Sid Hudgens, Pierce Patchett, D.A. Ellis Loew, 'Badge of Honor' Star Brett Chase, Mickey Cohen"
tt0120102,"Heinrich Harrer, Peter Aufschnaiter, Ngawang Jigme, Kungo Tsarong, Regent, Chinese 'Amban', Ingrid Harrer, Dalai Lama, 14 Years Old, Pema Lhaki, Great Mother"
tt0118615,"Terri Flores, Danny Rich, Paul Serone, Dr. Steven Cale, Warren Westridge, Gary Dixon, Denise Kalberg, Mateo, Poacher, Anaconda (voice)"
tt0118883,"Jerry Fletcher, Alice Sutton, Dr. Jonas, Agent Lowry, Wilson (as Stephen Kahan), Flip, Cynic, Justice Guard, Justice Guard, Justice Guard"
tt0118617,"Anastasia (voice), Dimitri (voice), Vladimir (voice), Rasputin (voice), Bartok (voice), Sophie (voice), Young Anastasia (voice), The Dowager Empress Marie (voice), Czar Nicholas / Servant / Revolutionary Soldier / Ticket Agent (voice), Phlegmenkoff / Old Woman (voice)"
tt0119395,"The Jackal, Declan Mulqueen, Preston, Valentina Koslova, Isabella, Witherspoon, McMurphy, Donald Brown, Lamont, The First Lady"
tt0118583,"Ripley, Call, Vriess, Johner, Christie, Elgyn, Hillard, General Perez, Dr. Wren, Gediman"
tt0120179,"Annie, Officer Alex Shaw, John Geiger, Juliano, Merced, Drew, Harvey (as Michael G. Hagerty), Debbie, Celeste, Rupert"
tt0118884,"Young Ellie, Ted Arroway, Eleanor Arroway, Fisher, Kent, Vernon (as SaMi Chester), Davio, Cantina Woman, Palmer Joss, David Drumlin"
tt0120082,"Maureen (as Jada Pinkett), Phil, Usher Giving Out Costumes, Screaming Girl Up Aisle, 'Stab' Casey, The Voice (voice) (as Roger L. Jackson), Popcorn Boy, Theater Girl #1, Theater Girl #2, Sidney Prescott"
tt0119190,"George, Ursula Stanhope, Lyle Van de Groot, Kwame, Max, Thor, Beatrice Stanhope, Betsy (as Kelly Miller), Arthur Stanhope, An Ape Named 'Ape' (voice)"
tt0119137,"Professor Philip Brainard, Dr. Sara Jean Reynolds, Wilson Croft, Wesson, Smith, Chester Hoenicker (as Raymond Barry), Bennett Hoenicker, Martha George, Weebo (voice), Sylvia"
tt0118880,"Duncan Malloy, 'Baby-O', Billy Bedlam, Sally-Can't Dance (as Renoly), Cyrus The Virus, Diamond Dog, 'Pinball', Guard Sally Bishop, Guard Falzon, Garland Greene"
tt0119217,"Will, Chuckie, Lambeau, Tom, Krystyn, Cathy, Morgan, Billy, Barbershop Quartet #1, Barbershop Quartet #2"
tt0118689,"Mr. Bean, David Langley, Chairman (as Sir John Mills), Alison Langley, George Grierson, General Newton, Elmer, Security Buck, Stingo Wheelie, Det. Butler"
tt0119282,"Hercules (voice), Young Hercules (voice), Young Hercules (singing voice), Phil (voice), Hades (voice), Meg (voice), Pain (voice), Panic (voice), Zeus (voice), Hera (voice)"
tt0119164,"Gaz, Dave, Nathan (as William Snape), Lomper, Gerald, Horse, Guy, Jean, Mandy, Linda"
tt0119116,"Korben Dallas, Zorg, Cornelius, Leeloo, Ruby Rhod, Billy, General Munro, President Lindberg (as Tommy 'Tiny' Lister Jr.), Fog, David (as Charlie Creed Miles)"
tt0119528,"Fletcher Reede, Audrey Reede, Max Reede, Jerry, Greta, Samantha Cole, Miranda, Judge Marshall Stevens, Dana Appleton, Mr. Allan"
tt0119822,"Melvin Udall, Carol Connelly, Simon Bishop, Frank Sachs, Vincent, Beverly, Jackie, Nora, Verdell (as Jill), Supporting Dog (as Timer)"
tt0118571,"President James Marshall, Ivan Korshunov, Vice President Kathryn Bennett, Grace Marshall, Alice Marshall, Chief of Staff Lloyd Shepherd, Agent Gibbs, Major Caldwell, Defense Secretary Walter Dean, NSA Advisor Jack Doherty"
tt0120347,"James Bond, Elliot Carver, Wai Lin, Paris Carver, Henry Gupta, Stamper, Jack Wade, Dr. Kaufman, M, Q"
tt0119654,"Kay, Jay, Laurel, Edgar, Zed, Jeebs, Beatrice (as Siobhan Fallon), Gentle Rosenburg, Van Driver, Jose"
tt0119567,"Ian Malcolm, Sarah Harding, Roland Tembo, Peter Ludlow, John Hammond, Nick Van Owen, Kelly Curtis (as Vanessa Lee Chester), Dieter Stark, Ajay Sidhu, Eddie Carr"
tt0120338,"Jack Dawson, Rose Dewitt Bukater, Cal Hockley, Molly Brown, Ruth Dewitt Bukater, Old Rose, Brock Lovett, Captain Smith, Spicer Lovejoy, Thomas Andrews"
tt0115610,"Janet, Uncle Ted (as Michael Pare), Brett, Sheriff Jenson, Flopsy, Marjorie (as Johanna Marlowe Lebovitz), Forest Ranger, Reporter, Thor"
tt0116745,"Blondie O'Hara, Carolyn Stilton, Seldom Seen, Henry Stilton, Johnny O'Hara, Johnny Flynn, Babe Flynn, Nettie Bolt, Addie Parker, Sheepshan Red (as A.C. Smith)"
tt0117737,"Carlo Lisca, Diana (as Sinead Cusack), Christopher, Gregory, Chiarella Donati, Alex, M. Guillaume, Ian, Richard, Osvaldo Donati"
tt0117002,"Mary Reilly, Dr. Henry Jekyll / Mr. Edward Hyde, Mr. Poole, Mary's Father, Mrs. Kent, Mrs. Farraday, Bradshaw, Annie, Mary's Mother, Haffinger"
tt0115862,"Adam Hall, Sam Cayhall, Lee Cayhall Bowen, E. Garner Goodman, Rollie Wedge / Donnie Cayhall (as Raymond Barry), Sgt. Clyde Packer, Nora Stark, Gov. David McAllister, Judge Flynn F. Slattery, Atty. Gen. Roxburgh"
tt0115783,"Keats, Moses, Colton, Bledsoe, Capt. Jensen, Traci, Detective Sulliman, Detective Jones, Finch, Charles"
tt0116621,"Henry Villard, Ernest 'Ernie' Hemingway, Mabel 'Rosie' Rose, Agnes von Kurowsky, Porter, Elsie 'Mac' MacDonald, Porter, Town Mayor, Katherine 'Gumshoe' De Long, Italian Child"
tt0115644,"Lewis Farrell, Lisa Walker, Kim (as Pamela Segall), Danny, Randy, Lewis' Mom, Alice, Simon, Wendy, Grandma Jean"
tt0116365,"Frank Bannister, Dr. Lucy Lynskey, Ray Lynskey, The Judge, Milton Dammers, Patricia Ann Bradley (as Dee Wallace-Stone), Johnny Bartlett, Cyrus, Stuart, Bannister's Ghostly Assistant, Sheriff Walt Perry"
tt0117887,"Guy Patterson, Faye Dolan, Jimmy, Lenny, The Bass Player, Mr. White, Tina, Lamarr, Chad, Horace"
tt0117891,"Darnell Wright, Brandi Web, Mia, Tee, Ma Wright, Erica Wright, Earl (as Daryl M. Mitchell), Smitty, Adrienne (as Simbi Khali), Nikki"
tt0117631,"David Helfgott - Adult, Tony, Sylvia, Sam, David Helfgott - Child, Eisteddfod Presenter, Peter, Ben Rosen, Suzie - Child, Margaret"
tt0116130,"Tom Dodge, Emily, Marty Pascal, Howard, Admiral Graham, Captain Knox, Buckman, Nitro, Jackson, Spots"
tt0117608,"Master Sergeant Ernest G. Bilko, Col. John T. Hall, Maj. Colin Thorn, Rita Robbins, Pfc. Wally Holbrook, Spc. Dino Paparelli, Pvt. Duane Doberman, Spc. Tony Morales, Sgt. Henshaw, Pfc. Sam Fender"
tt0116483,"Happy Gilmore, Shooter McGavin, Virginia Venit, Grandma, Chubbs, Otto, IRS Agent, Bob Barker, Mr. Larson, Doug Thompson"
tt0117603,"Stony (as Jada Pinkett), Cleo, Frankie, Tisean, Detective Strode, Keith, Jajuan, Jajuan, Stevie (as Chaz Lamar Shepard), Luther (as Thom Byrd)"
tt0116830,"John Smith, Sheriff Ed Galt, Joe Monday, Hickey, Doyle, Felina, Fredo Strozzi, Lucy Kolinski, Giorgio Carmonte, Capt. Tom Pickett"
tt0116654,"Dr. Moreau, Montgomery, Douglas, Aissa, Hyena-Swine, Azazello, Majai, Assassimon, Lo-Mai, Sayer of the Law"
tt0117420,"Christopher Dubois, Lord Edgar Dobbs, Maxie Devine, Carrie Newton, Harry Smythe, Khao, Khan (Mongolian Fighter), Riggi, Master Tchi, Officer O'Keefe"
tt0115857,"Eddie Kasalivich, Paul Shannon, Dr. Lily Sinclair, FBI Agent Leon Ford, FBI Agent Doyle, Lyman Earl Collier, Maggie McDermott, Ed Rafferty, Dr. Alistair Barkley, Lu Chen"
tt0116282,"Jerry Lundegaard, Carl Showalter, Gaear Grimsrud, Jean Lundegaard, Wade Gustafson, Scotty Lundegaard, Irate Customer, Irate Customer's Wife, Car Salesman, Hooker #1"
tt0116908,"Samantha Caine (Charly), Mitch Henessey, Caitlin, Timothy, Hal, Nathan, Perkins, Luke / Daedalus, One-Eyed Jack, Trin"
tt0117247,"Melanie Parker, Jack Taylor, Maggie Taylor, Sammy Parker, Lew, Yates, Jr., Elaine Lieberman, Manny Feldstein, Frank Burroughs, Evelyn"
tt0161048,nan
tt0115956,"Nat Serling, Karen Walden, Monfriez, General Hershberg, Ilario, Bruno, Altameyer, Meredith Serling, Banacek, Gartner"
tt0116996,"President James Dale / Art Land, First Lady Marsha Dale, Barbara Land, Professor Donald Kessler, Rude Gambler, Press Secretary Jerry Ross, Nathalie Lake, Jason Stone, General Decker, Tom Jones"
tt0117381,"Martin Vail, Janet Venable, Shaughnessy, Shoat, Molly, Aaron / Roy, Yancy, Goodman, Pinero, Stenner"
tt0115798,"The Cable Guy, Steven M. Kovacs, Robin Harris, Rick, Steven's Father, Steven's Mother, Sam Sweet / Stan Sweet, Eric Roberts, Medieval Times Waitress, Medieval Times Host"
tt0117765,"Erin Grant, Congressman David Dilbeck, Lt. Al Garcia, Shad, Darrell Grant, Malcolm Moldovsky, Orly, Angela Grant, Erb Crandal, Jerry Killian"
tt0116136,"Bowen, King Einon, Gilbert of Glockenspur, Kara, Lord Felton, Brok, Young Einon, Hewe, Redbeard, Felton's Minx (as Eva Vejmelkova)"
tt0117038,"Michael, Dorothy Winters, Frank Quinlan, Vartan Malt, Huey Driscoll, Pansy Milbank, Judge Esther Newberg, Bruce Craddock, Anita, Bride"
tt0116253,"David Grant, Lt. Colonel Austin Travis, Jean, Rat, Cahill, Cappy, Nagi Hassan, Louie (as B. D. Wong), Secretary of Defense Charles White, Baker"
tt0116705,"Howard Langston, Myron Larabee, Ted Maltin, Liz Langston, Officer Hummell, D.J., Jamie Langston, Mall Santa (as James Belushi), Johnny (as E.J. de la Pena), First Lady"
tt0116250,"Eva Perón, Ché, Juan Perón, Agustín Magaldi, Doña Juana, Brother Juan, Blanca, Elisa Duarte, Erminda, Young Eva (as Maria Lujan Hidalgo)"
tt0117731,"Picard, Riker, Data, Geordi (as Levar Burton), Worf, Beverly, Troi, Lily, Zefram Cochran, Borg Queen"
tt0117509,"Romeo, Juliet, Tybalt, Mercutio, Father Laurence, Fulgencio Capulet, Ted Montague, Dave Paris, Captain Prince, The Nurse"
tt0117333,"George Malley, Lace Pennamin, Nate Pope, Doc Brunder, Prof. John Ringold, Dr. Wellin, Al Pennamin, Glory Pennamin, Tito, Banes"
tt0117913,"Jake Tyler Brigance, Ellen Roark, Carl Lee Hailey, D.A. Rufus Buckley, Harry Rex Vonner, Sheriff Ozzie Walls, Ethel Twitty, Lucien Wilbanks, Freddie Lee Cobb, Judge Omar Noose"
tt0116040,"Kit Latura, Madelyne Thompson, Roy Nord, Frank Kraft, Steven Crighton, Sarah Crighton, Eleanor Trilling, Grace Calloway, Mikey, Roger Trilling"
tt0117665,"Nokes, Tommy, Father Bobby, John, Carol, King Benny, Danny Snyder, Ferguson, Shakes' Father, Fat Mancho"
tt0117571,"Casey Becker, Phone Voice (voice), Steve Orth, Casey's Father, Casey's Mother, Sidney Prescott, Billy Loomis, Neil Prescott, Gale Weathers, Kenny Jones"
tt0116313,"Elise Elliot Atchison, Brenda Morelli Cushman, Annie MacDuggan Paradis, Gunilla Garson Goldberg, Shelly Stewart, Morton Cushman, Cynthia Swann Griffin, Bill Atchison, Aaron Paradis, Phoebe LaVelle"
tt0115685,"Armand Goldman, Sen. Kevin Keeley, Albert Goldman, Louise Keeley, Val Goldman, Barbara Keeley, Agador, Katherine Archer, Harry Radman, National Enquirer Photographer"
tt0117705,"Michael Jordan, Stan Podolak, Juanita Jordan, Jeffery Jordan (as Manner 'Mooky' Washington), Marcus Jordan, Jasmine Jordan, Michael Jordan (10 Years Old), Larry Bird, Bill Murray, James Jordan"
tt0116209,"Almásy, Hana, Caravaggio, Katharine Clifton, Kip, Geoffrey Clifton, Madox, Major Muller, Hardy, Fenelon-Barnes"
tt0116213,"U.S. Marshal John 'The Eraser' Kruger, U.S. Marshal Robert DeGuerin, Lee Cullen, WitSec Chief Beller, Johnny Casteleone, William Donohue, WitSec Deputy Monroe, Undersecretary of Defense Daniel Harper, WitSec Agent Calderon, WitSec Agent Schiffer"
tt0116695,"Jerry Maguire, Rod Tidwell, Dorothy Boyd (as Renee Zellweger), Avery Bishop, Frank Cushman, Bob Sugar, Laurel Boyd, Marcee Tidwell, Ray Boyd, Chad the Nanny"
tt0117438,"Tom Mullen, Kate Mullen, Sean Mullen, Det. Jimmy Shaker, Agent Lonnie Hawkins, Maris Conner, Clark Barnes, Cubby Barnes, Miles Roberts, Agent Kimba Welch"
tt0116583,"Hugo (voice), Quasimodo's Mother / Additional Voices (voice), Brutish Guard / Additional Voices (voice), Guards / Gypsies (voice), Oafish Guard (voice), Quasimodo (voice), Frollo (voice), Clopin (voice), Victor (voice), Phoebus (voice)"
tt0117500,"John Patrick Mason, Stanley Goodspeed, General Francis X. Hummel, F.B.I. Director Womack, Major Tom Baxter, Ernest Paxton, Commander Anderson, Carla Pestalozzi, Marine Captain Hendrix (as John C. Mc Ginley), Captain Frye"
tt0117060,"Ethan Hunt, Jim Phelps, Claire (as Emmanuelle Beart), Kittridge, Krieger, Luther, Sarah Davies (as Kristin Scott-Thomas), Max, Hannah, Drunken Female IMF Agent"
tt0117998,"Dr. Jo Harding, Bill Harding, Dr. Jonas Miller, Dr. Melissa Reeves, Dustin Davis, Meg Greene, Robert 'Rabbit' Nurick, Allan Sanders, Jason 'Preacher' Rowe, Tim 'Beltzer' Lewis"
tt0116629,"Capt. Steven Hiller, President Thomas J. Whitmore, David Levinson, Marilyn Whitmore, Julius Levinson, General William Grey, Russell Casse, Constance Spano, Albert Nimziki, Marty Gilbert"
tt0114323,"Carol White, Greg White, Mover, Aerobics Instructor, Barbara, Anita, Linda, Fulvia (as Martha Velez-Johnson), Rory, Dry Cleaners Manager"
tt0111125,"Tom Beckwith (as James Belushi), Lauren Porter / Lena, Dr. Ruth Goldin, Ronni Beckwith, Robert Porter, Keno Sykes, Detective Joe Gallo, Dee Harris, Charles Duffy, Detective Boyle"
