ID,Actors,Country,Director,Genre,Metascore,Poster,Ratings,Title,Writer,Year,imdbID,imdbRating,imdbVotes,Characters
1650,"Forest Whitaker, David Banner, Michael Rainey Jr., LaJessie Smith",USA,Lee Daniels,"Biography, Drama",66.0,https://m.media-amazon.com/images/M/MV5BMjM2NDY3MjkyMF5BMl5BanBnXkFtZTcwMDM5Nzg5OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",Lee Daniels' The Butler,"Danny Strong, Wil Haygood (article)",2013,tt1327773,7.2,"102,976","Cecil Gaines, Earl Gaines, Cecil Gaines (8), Abraham, Hattie Pearl, Thomas Westfall, Annabeth Westfall, Cecil Gaines (15), Maynard, Mr. Jenkins (as John Fertitta)"
1651,"Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet",USA,Seth Gordon,"Adventure, Comedy, Crime, Drama",35.0,https://m.media-amazon.com/images/M/MV5BMTY3NzM5MTk2Nl5BMl5BanBnXkFtZTcwMDQ4MjQ3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",Identity Thief,"Craig Mazin (screenplay), Jerry Eeten (story), Craig Mazin (story)",2013,tt2024432,5.7,"116,388","Sandy Patterson, Diana, Harold Cornish, Trish Patterson, Julian (as Tip 'T.I.' Harris), Marisol, Detective Reilly, Daniel Casey, Skiptracer, Big Chuck"
1652,"Will Ferrell, Steve Carell, Paul Rudd, David Koechner",USA,Adam McKay,Comedy,61.0,https://m.media-amazon.com/images/M/MV5BMjE5ODk0NjQzNV5BMl5BanBnXkFtZTgwODk4MDA1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",Anchorman 2: The Legend Continues,"Will Ferrell, Adam McKay, Will Ferrell (characters), Adam McKay (characters)",2013,tt1229340,6.3,"157,053","Ron Burgundy, Brick Tamland, Brian Fantana, Champ Kind, Veronica Corningstone, Freddie Shapp, Linda Jackson, Walter Burgundy, Jack Lime, Gary"
1653,"Gerard Butler, Aaron Eckhart, Finley Jacobsen, Dylan McDermott",USA,Antoine Fuqua,"Action, Thriller",41.0,https://m.media-amazon.com/images/M/MV5BNTU0NmY4MWYtNzRlMS00MDkxLWJkODYtOTM3NGI2ZDc1NTJhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",Olympus Has Fallen,"Creighton Rothenberger, Katrin Benedikt",2013,tt2302755,6.5,"236,992","Mike Banning, President Benjamin Asher, Connor, Forbes, Kang, Speaker Trumbull, Secret Service Director Lynn Jacobs, Secretary of Defense Ruth McMillan, Leah, Roma"
1654,"Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye","USA, Canada",James Wan,"Horror, Mystery, Thriller",40.0,https://m.media-amazon.com/images/M/MV5BMTg0OTA5ODIxNF5BMl5BanBnXkFtZTcwNTUzNDg4OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",Insidious: Chapter 2,"Leigh Whannell (based on characters created by), James Wan (story), Leigh Whannell (story), Leigh Whannell (screenplay)",2013,tt2226417,6.6,"142,551","Josh Lambert, Renai Lambert, Dalton Lambert, Elise Rainier, Lorraine Lambert, Carl, Specs, Tucker, Foster Lambert, Young Carl"
1655,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch, Ben Foster",USA,Peter Berg,"Action, Biography, Drama, War",60.0,https://m.media-amazon.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",Lone Survivor,"Peter Berg, Marcus Luttrell (book), Patrick Robinson (book)",2013,tt1091191,7.5,"247,945","Marcus Luttrell, Michael Murphy, Danny Dietz, Matt 'Axe' Axelson, Shah, Gulab, Erik Kristensen, Shane Patton, James Suh, Healy"
1656,"Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano","USA, UK, Japan, Hungary",Carl Rinsch,"Action, Adventure, Drama, Fantasy",28.0,https://m.media-amazon.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",47 Ronin,"Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)",2013,tt1335975,6.3,"137,002","Kai, Ôishi, Mika (as Kô Shibasaki), Lord Kira, Lord Asano, Chikara, Yasuno, Hazama, Basho, Hara"
1657,"Bruce Willis, John Malkovich, Mary-Louise Parker, Helen Mirren","USA, France, Canada",Dean Parisot,"Action, Comedy, Crime, Thriller",47.0,https://m.media-amazon.com/images/M/MV5BMjI2ODQ4ODY3Nl5BMl5BanBnXkFtZTcwNTc2NzE1OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",RED 2,"Jon Hoeber, Erich Hoeber, Warren Ellis (characters), Cully Hamner (characters)",2013,tt1821694,6.6,"149,547","Frank, Marvin, Sarah, Victoria, Bailey, Han Cho Bai (as Byung Hun Lee), Han's Father, Katja, Jack Horton, The Frog"
1658,"Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse","Canada, Spain",Andy Muschietti,"Horror, Thriller",57.0,https://m.media-amazon.com/images/M/MV5BMTM5MjIwNDAwMl5BMl5BanBnXkFtZTcwNzQyOTY0OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",Mama,"Andy Muschietti (story), Barbara Muschietti (story), Neil Cross (screenplay), Andy Muschietti (screenplay), Barbara Muschietti (screenplay)",2013,tt2023587,6.2,"159,879","Annabel, Lucas / Jeffrey, Victoria, Lilly (as Isabelle Nelisse), Dr. Dreyfuss, Mama, Jean Podolski / Mama (Voice), Young Victoria, Burnsie, Ron"
1659,"Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel, Faran Tahir",USA,Mikael Håfström,"Action, Crime, Mystery, Sci-Fi, Thriller",49.0,https://m.media-amazon.com/images/M/MV5BMTk3OTcxMTEyNl5BMl5BanBnXkFtZTcwMDQ4MjQ2OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",Escape Plan,"Miles Chapman (screenplay by), Jason Keller (screenplay by), Miles Chapman (story by)",2013,tt1211956,6.7,"213,337","Breslin, Rottmayer, Hobbes, Javed, Abigail, Dr. Kyrie, Lester Clark, Drake, Roag, Hush (as Curtis '50 Cent' Jackson)"
1660,"Michael Douglas, Robert De Niro, Morgan Freeman, Kevin Kline",USA,Jon Turteltaub,"Comedy, Drama",48.0,https://m.media-amazon.com/images/M/MV5BMTQ2ODg2MTIyNF5BMl5BanBnXkFtZTgwMzU2NjgwMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",Last Vegas,Dan Fogelman,2013,tt1204975,6.6,"121,889","Billy Gherson, Paddy Connors, Archie Clayton, Sam Harris, Diana Boyle, Dean, Lonnie, Maurice Tischler, Miriam Harris, Ezra Clayton"
1661,"Denzel Washington, Mark Wahlberg, Paula Patton, Edward James Olmos",USA,Baltasar Kormákur,"Action, Comedy, Crime, Thriller",55.0,https://m.media-amazon.com/images/M/MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",2 Guns,"Blake Masters (screenplay by), Steven Grant (based on the Boom! Studios graphic novels by)",2013,tt1272878,6.7,"182,952","Bobby, Stig, Deb, Papi Greco, Earl, Jessup, Quince, Chief Lucas, Admiral Tuwey, Dr. Ken"
1662,"Charlie Rowe, Karl Urban, Angourie Rice, John Leguizamo","USA, UK, Australia","Barry Cook, Neil Nightingale","Animation, Adventure, Family",37.0,https://m.media-amazon.com/images/M/MV5BMjE2OTc2MTk1Nl5BMl5BanBnXkFtZTgwNDg5NDU1MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",Walking with Dinosaurs 3D,"John Collee (screenplay by), Gerry Swallow (dialogue contributor), David Skelly (additional story)",2013,tt1762399,5.2,"10,139","Ricky, Uncle Zack, Jade, Alex (voice), Patchi (voice), Scowler (voice), Juniper (voice), Radio Announcer (voice), Dinosaur ID Card (voice), Dinosaur ID Card (voice)"
1663,"James Franco, Jonah Hill, Seth Rogen, Jay Baruchel",USA,"Evan Goldberg, Seth Rogen","Comedy, Fantasy",67.0,https://m.media-amazon.com/images/M/MV5BMTQxODE3NjM1Ml5BMl5BanBnXkFtZTcwMzkzNjc4OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",This Is the End,"Seth Rogen (screenplay), Evan Goldberg (screenplay), Seth Rogen (screen story), Evan Goldberg (screen story), Seth Rogen (short film ""Jay and Seth vs. The Apocalypse""), Jason Stone (based on the short film ""Jay and Seth vs. The Apocalypse"" by), Evan Goldberg (short film ""Jay and Seth vs. The Apocalypse"")",2013,tt1245492,6.6,"362,040","James Franco, Jonah Hill, Seth Rogen, Jay Baruchel, Danny McBride, Craig Robinson, Michael Cera, Emma Watson, Mindy Kaling, David Krumholtz"
1664,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Maria Bello",USA,Denis Villeneuve,"Crime, Drama, Mystery, Thriller",74.0,https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",Prisoners,Aaron Guzikowski,2013,tt1392214,8.1,"531,473","Keller Dover, Detective Loki, Nancy Birch, Grace Dover, Franklin Birch, Holly Jones, Alex Jones, Ralph Dover, Eliza Birch, Anna Dover"
1665,"Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell","USA, UK, Australia",John Lee Hancock,"Biography, Comedy, Drama, Music",65.0,https://m.media-amazon.com/images/M/MV5BMTc0MTQ3NzE4Nl5BMl5BanBnXkFtZTcwMzA4NDM5OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",Saving Mr. Banks,"Kelly Marcel, Sue Smith",2013,tt2140373,7.5,"141,305","P.L. Travers, Walt Disney, Ginty, Travers Goff, Margaret Goff, Ralph, Don DaGradi, Robert Sherman, Richard Sherman, Biddy"
1666,"Nicholas Hoult, Teresa Palmer, Analeigh Tipton, Rob Corddry","USA, Canada",Jonathan Levine,"Comedy, Horror, Romance",60.0,"https://m.media-amazon.com/images/M/MV5BMTQ4MjY2MjMzOV5BMl5BanBnXkFtZTcwMDUxNzIwOQ@@._V1._CR43,43.16667175292969,1298,1960.9999542236328_SX89_AL_.jpg_V1_SX300.jpg","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",Warm Bodies,"Isaac Marion (based on the novel by), Jonathan Levine (screenplay)",2013,tt1588173,6.9,"209,449","R, Julie, Nora, M, Perry, Grigio, Kevin, Soldier #1, Perry's Dad (as Vincent LeClerc), Boy at Airport"
1667,"Graham D. Clark, Kathleen Kennedy, Steven Spielberg",USA,Laurent Bouzereau,"Documentary, Short",,https://m.media-amazon.com/images/M/MV5BMmI3NjFjN2YtM2ZhNS00Mjk5LTkzYjMtNDc5ODY0ZTc3OGE0XkEyXkFqcGdeQXVyMjA3NzQyMA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",The World of Jurassic Park 3D,,2013,tt3206598,6.8,11,
1668,"Baihe Bai, Nathaniel Boyd, Bingkun Cao, Jackie Chan",China,Xiaogang Feng,"Comedy, Drama",,https://m.media-amazon.com/images/M/MV5BMTQ0MjQ0NjAzMF5BMl5BanBnXkFtZTgwOTI2ODM4MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",Personal Tailor,Shuo Wang,2013,tt2992152,5.2,"1,007","nan, Fake Nazi #1, nan, nan, Hans, nan, nan, Adult dream girl, nan, nan"
1669,"Owen Wilson, Woody Harrelson, Amy Poehler, George Takei",USA,Jimmy Hayward,"Animation, Adventure, Comedy, Family, Sci-Fi",38.0,https://m.media-amazon.com/images/M/MV5BNjE0NjIwMzAwOF5BMl5BanBnXkFtZTgwOTIyMzMzMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",Free Birds,"Scott Mosier (screenplay), Jimmy Hayward (screenplay), David I. Stern (story), John J. Strauss (story), Russell Leigh Sharman",2013,tt1621039,5.9,"21,053","Reggie (voice), Jake (voice), Jenny (voice), S.T.E.V.E. (voice), Myles Standish (voice), Chief Broadbeak (voice), Governor Bradford (voice), Ranger / Leatherbeak / President / Hazmats / Additional Voice Talent (voice), President's Daughter (voice), Amos (voice)"
1670,"Sean Penn, Holt McCallany, Wade Williams, James Landry Hébert",USA,Ruben Fleischer,"Action, Crime, Drama, Thriller",40.0,https://m.media-amazon.com/images/M/MV5BMTcwMjAyMTUzMl5BMl5BanBnXkFtZTcwODgxNzk1OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",Gangster Squad,"Will Beall, Paul Lieberman (book)",2013,tt1321870,6.7,"195,978","Mickey Cohen, Karl Lockwood, Rourke, Mitch Racine (as James Hèbert), Milk Skinned Blonde, Sgt. John O'Mara, Detective Sgt. Will Hendricks, Bruiser, Jimmy 'Bockscar' Knox, Mike 'The Flea'"
1671,"Judi Dench, Steve Coogan, Sophie Kennedy Clark, Mare Winningham","UK, USA, France",Stephen Frears,"Biography, Comedy, Drama",77.0,https://m.media-amazon.com/images/M/MV5BMjA5ODgyNzcxMV5BMl5BanBnXkFtZTgwMzkzOTYzMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",Philomena,"Steve Coogan (screenplay), Jeff Pope (screenplay), Martin Sixsmith (book)",2013,tt2431286,7.6,"88,819","Philomena, Martin Sixsmith, Young Philomena, Mary, Sister Hildegarde, Mother Barbara, Pete Olsson, Michael, Jane, Sally Mitchell"
1672,"Andrés Vázquez, Hugo Stiglitz, Eugenio Derbez, Leia Freitas",Mexico,Eugenio Derbez,"Comedy, Drama",55.0,https://m.media-amazon.com/images/M/MV5BMTUyNjI3ODI0N15BMl5BanBnXkFtZTcwMTQ1NTY5OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",Instructions Not Included,"Guillermo Ríos, Leticia López Margalli, Eugenio Derbez, Guillermo Ríos (story), Leticia López Margalli (story), Oscar Orlando Torres (story advisor), Gustavo Rodríguez (story advisor), David Hernández Miranda (story advisor)",2013,tt2378281,7.6,"27,076","Valentín niño, Johnny Bravo, Valentín, Amante Brasileña, Amante Dominicana, Amante Argentina, Amante Oriental, Julie, Sammy, Judeisy"
1673,"Vin Diesel, Jordi Mollà, Matt Nable, Katee Sackhoff","Canada, USA",David Twohy,"Action, Adventure, Sci-Fi, Thriller",49.0,https://m.media-amazon.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",Riddick,"David Twohy, Jim Wheat (based on characters created by), Ken Wheat (based on characters created by)",2013,tt1411250,6.4,"145,593","Riddick, Santana, Boss Johns, Dahl, Diaz, Moss, Lockspur (as Raoul Trujillo), Vargas, Falco, Nunez (as Noah Danby)"
1674,"Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati",USA,Lasse Hallström,"Drama, Romance, Thriller",34.0,https://m.media-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",Safe Haven,"Dana Stevens (screenplay), Gage Lansky (screenplay), Nicholas Sparks (based upon the novel by)",2013,tt1702439,6.7,"97,597","Katie, Mrs. Feldman, Bus Station Clerk, Bus Station Worker, Tierney, Alex, Pushy Bus Woman, Jr. Detective Ramirez (as Juan Carlos Piedrahita), Roger, Josh"
1675,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo",USA,Woody Allen,Drama,78.0,https://m.media-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",Blue Jasmine,Woody Allen,2013,tt2334873,7.3,"180,391","Jasmine, Woman on Plane, Woman's Husband, Cab Driver, Hal, Young Danny, Jasmine's Friend Nora, Ginger, Matthew, Johnny"
1676,"Lily Collins, Jamie Campbell Bower, Kevin Zegers, Jemima West","USA, Germany, Canada, UK",Harald Zwart,"Action, Fantasy, Horror, Mystery, Romance",33.0,https://m.media-amazon.com/images/M/MV5BMTc5NzAyOTQyNF5BMl5BanBnXkFtZTcwNzQ1MDc4OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",The Mortal Instruments: City of Bones,"Jessica Postigo (screenplay by), Cassandra Clare (based on the novel by)",2013,tt1538403,5.9,"122,400","Clary, Jace, Alec, Isabelle, Simon, Blackwell, Pangborn, Magnus Bane, Jocelyn, Alaric / Werewolf"
1677,"Vince Vaughn, Owen Wilson, Rose Byrne, Aasif Mandvi",USA,Shawn Levy,Comedy,42.0,https://m.media-amazon.com/images/M/MV5BMjM1MzczMDgwOV5BMl5BanBnXkFtZTcwMDM4NjM2OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",The Internship,"Vince Vaughn (screenplay), Jared Stern (screenplay), Vince Vaughn (story)",2013,tt2234155,6.3,"180,583","Billy McMahon, Nick Campbell, Dana, Mr. Chetty, Graham Hawtrey, Lyle, Stuart, Neha, Yo-Yo Santos, Headphones"
1678,"Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane","USA, France",James DeMonaco,"Horror, Thriller",41.0,https://m.media-amazon.com/images/M/MV5BMTQzNTcwODEyM15BMl5BanBnXkFtZTcwMjM1MDI0OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",The Purge,James DeMonaco,2013,tt2184339,5.7,"185,586","James Sandin, Mary Sandin, Charlie Sandin, Zoey Sandin, Bloody Stranger, Polite Leader, Henry, Mrs. Grace Ferrin, Mr. Cali, Mr. Halverson"
1679,"Aamir Khan, Abhishek Bachchan, Katrina Kaif, Uday Chopra",India,Vijay Krishna Acharya,"Action, Thriller",61.0,https://m.media-amazon.com/images/M/MV5BM2E0NWJlNzYtZjFlZS00NDU4LWI0OTAtYTZlYjc2MmQ2MjdmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",Dhoom 3,"Vijay Krishna Acharya (story), Aditya Chopra (story), Vijay Krishna Acharya (screenplay and dialogue)",2013,tt1833673,5.4,"40,320","Sahir Khan / Samar Khan, A.C.P. Jai Dixit, Aaliya, Ali Khan, Iqbal Khan, Victoria, Anderson, Young Sahir, Executive Banker, Banker"
1680,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson",UK,Richard Curtis,"Comedy, Drama, Fantasy, Romance, Sci-Fi",55.0,https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",About Time,Richard Curtis,2013,tt2194499,7.8,"266,197","Tim, Mary, Dad, Kit Kat, Mum, Uncle D, Rory, Harry, Charlotte, Jay"
1681,"Laura Juilly, Luis Alvarez, Nathan Grealish, Brett Juilly",USA,Brett Juilly,"Short, Comedy",,,[],Carrie 2013 Official Parody: Where Mom Tries to Date!,Brett Juilly,2013,tt4207012,,,"Carrie's Mom, Date #1, Date #2, Date #3"
1682,"Ashley Tisdale, Simon Rex, Gracie Whitton, Ava Kolker",USA,"Malcolm D. Lee, David Zucker",Comedy,11.0,https://m.media-amazon.com/images/M/MV5BMTc5OTIxMjQ4NF5BMl5BanBnXkFtZTcwOTAyNDcyOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '11/100'}]",Scary Movie 5,"David Zucker, Pat Proft, Shawn Wayans (based on characters created by), Marlon Wayans (based on characters created by), Buddy Johnson (based on characters created by), Phil Beauman (based on characters created by), Jason Friedberg (based on characters created by), Aaron Seltzer (based on characters created by)",2013,tt0795461,3.5,"60,689","Jody, Dan, Kathy, Lily, Aidan, Aidan, Maria, Dr. Hall, Ja' Marcus, D'Andre"
1683,"Jeff Bridges, Ryan Reynolds, Kevin Bacon, Mary-Louise Parker",USA,Robert Schwentke,"Action, Adventure, Comedy, Crime, Fantasy, Sci-Fi",25.0,https://m.media-amazon.com/images/M/MV5BMTM5OTYxNzE5N15BMl5BanBnXkFtZTcwMDU1MTQ4OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",R.I.P.D.,"Phil Hay (screenplay by), Matt Manfredi (screenplay by), David Dobkin (story by), Phil Hay (story by), Matt Manfredi (story by), Peter M. Lenkov (comic book created by), Lucas Marangon (comic book)",2013,tt0790736,5.6,"109,277","Roy, Nick, Hayes, Proctor, Julia, Nick's Avatar, Roy's Avatar, Stanley Nawicki, Elliot, Pulaski"
1684,"Mi Yang, Amber Kuo, Kai Ko, Rhydian Vaughan",China,Jingming Guo,"Drama, Romance",,https://m.media-amazon.com/images/M/MV5BMjA1NjQyNTIzNF5BMl5BanBnXkFtZTcwMjQzMzg4OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}]",Tiny Times,Jingming Guo,2013,tt3043630,3.0,"2,017","Lin Xiao, Gu Li, Gu Yuan, Gong Ming, Nan Xiang, Tang Wanru (as Sie Yi-Lin), Zhang Chongguang, Rest of cast listed alphabetically:, Restaurant Manager, Doris"
